schema_version,id,app_name,category,website,description,auth_methods,access_model,api_available,api_types,api_breadth,mcp_available,mcp_notes,buildability,primary_blocker,buildability_rationale,evidence,research_confidence,verification_status,verification_notes,researched_at,run_id
1.0,58,Sherlock,"6. Data, SEO and Scraping",http://github.com/sherlock-project/sherlock,unknown,"[""unknown""]",unknown,unknown,"[""unknown""]",unknown,unknown,unknown,unknown,unknown,unknown,[],unknown,needs_verification,"[""missing_field_evidence"", ""negative_without_explicit_evidence"", ""raw_identity_mismatch"", ""unclear_claim_support"", ""Stage03 correction: Unchecked first-pass claim withheld from verified view. No independent Stage03 source judgment exists for this field; retain original as a research lead, not verified truth."", ""Stage03 correction: Unchecked first-pass claim withheld from verified view. No independent Stage03 source judgment exists for this field; retain original as a research lead, not verified truth."", ""Stage03 correction: Unchecked first-pass claim withheld from verified view. No independent Stage03 source judgment exists for this field; retain original as a research lead, not verified truth."", ""Stage03 correction: Unchecked first-pass claim withheld from verified view. No independent Stage03 source judgment exists for this field; retain original as a research lead, not verified truth."", ""Stage03 verified-only view: unchecked claims explicitly unknown; see claim-verification.json and frozen first pass.""]",2026-09-16T17:22:07.344797+00:00,stage03-verification-pattern-analysis
1.0,59,Waterfall.io,"6. Data, SEO and Scraping",http://waterfall.io/,unknown,"[""unknown""]",unknown,unknown,"[""unknown""]",unknown,unknown,unknown,unknown,unknown,unknown,[],unknown,needs_verification,"[""missing_field_evidence"", ""quote_not_found"", ""raw_identity_mismatch"", ""Stage03 correction: Unchecked first-pass claim withheld from verified view. No independent Stage03 source judgment exists for this field; retain original as a research lead, not verified truth."", ""Stage03 verified-only view: unchecked claims explicitly unknown; see claim-verification.json and frozen first pass.""]",2026-09-16T17:22:26.113959+00:00,stage03-verification-pattern-analysis
1.0,60,Clay,"6. Data, SEO and Scraping",http://clay.com/,unknown,"[""unknown""]",unknown,unknown,"[""unknown""]",unknown,unknown,unknown,unknown,unknown,unknown,[],unknown,needs_verification,"[""missing_field_evidence"", ""mixed_unknown_enum"", ""quote_not_found"", ""Stage03 correction: Unchecked first-pass claim withheld from verified view. No independent Stage03 source judgment exists for this field; retain original as a research lead, not verified truth."", ""Stage03 verified-only view: unchecked claims explicitly unknown; see claim-verification.json and frozen first pass.""]",2026-09-16T17:22:24.232136+00:00,stage03-verification-pattern-analysis
1.0,61,GitHub,"7. Developer, Infra and Data platforms",http://docs.github.com/rest,unknown,"[""unknown""]",unknown,unknown,"[""unknown""]",unknown,unknown,unknown,unknown,unknown,unknown,[],unknown,needs_verification,"[""missing_field_evidence"", ""quote_not_found"", ""Stage03 correction: Unchecked first-pass claim withheld from verified view. No independent Stage03 source judgment exists for this field; retain original as a research lead, not verified truth."", ""Stage03 correction: Unchecked first-pass claim withheld from verified view. No independent Stage03 source judgment exists for this field; retain original as a research lead, not verified truth."", ""Stage03 verified-only view: unchecked claims explicitly unknown; see claim-verification.json and frozen first pass.""]",2026-09-16T17:22:22.061082+00:00,stage03-verification-pattern-analysis
1.0,62,Vercel,"7. Developer, Infra and Data platforms",http://vercel.com/docs/rest-api,unknown,"[""bearer_token""]",unknown,yes,"[""rest""]",unknown,unknown,unknown,unknown,unknown,unknown,"[{""evidence_id"": ""stage03-targeted-62-auth_methods"", ""field"": ""auth_methods"", ""claim"": ""[\""bearer_token\""]"", ""url"": ""https://vercel.com/docs/rest-api/reference/welcome"", ""final_url"": ""https://vercel.com/docs/rest-api"", ""source_kind"": ""official"", ""retrieved_at"": ""2026-09-16T21:11:51+00:00"", ""content_sha256"": ""b597c0eb5e28bdfee4b8dab008e9435dc7d9877ac7176caa120c5b44663844a9"", ""quote"": ""Authorization: Bearer <TOKEN>"", ""supports_claim"": ""yes""}, {""evidence_id"": ""stage03-targeted-62-api_available"", ""field"": ""api_available"", ""claim"": ""yes"", ""url"": ""https://vercel.com/docs/rest-api/reference/welcome"", ""final_url"": ""https://vercel.com/docs/rest-api"", ""source_kind"": ""official"", ""retrieved_at"": ""2026-09-16T21:11:51+00:00"", ""content_sha256"": ""b597c0eb5e28bdfee4b8dab008e9435dc7d9877ac7176caa120c5b44663844a9"", ""quote"": ""follow the REST architecture."", ""supports_claim"": ""yes""}, {""evidence_id"": ""stage03-targeted-62-api_types"", ""field"": ""api_types"", ""claim"": ""[\""rest\""]"", ""url"": ""https://vercel.com/docs/rest-api/reference/welcome"", ""final_url"": ""https://vercel.com/docs/rest-api"", ""source_kind"": ""official"", ""retrieved_at"": ""2026-09-16T21:11:51+00:00"", ""content_sha256"": ""b597c0eb5e28bdfee4b8dab008e9435dc7d9877ac7176caa120c5b44663844a9"", ""quote"": ""follow the REST architecture."", ""supports_claim"": ""yes""}]",medium,needs_verification,"[""missing_field_evidence"", ""provenance_mismatch"", ""quote_not_found"", ""raw_identity_mismatch"", ""Stage03 correction: Official REST API overview describes account/deployment resource HTTP endpoints and Vercel access tokens in Authorization Bearer. Pricing page sign-in providers are not developer API authentication evidence."", ""Stage03 correction: Official REST API overview describes account/deployment resource HTTP endpoints and Vercel access tokens in Authorization Bearer. Pricing page sign-in providers are not developer API authentication evidence."", ""Stage03 correction: Official REST API overview describes account/deployment resource HTTP endpoints and Vercel access tokens in Authorization Bearer. Pricing page sign-in providers are not developer API authentication evidence."", ""Stage03 verified-only view: unchecked claims explicitly unknown; see claim-verification.json and frozen first pass.""]",2026-09-16T17:22:39.262628+00:00,stage03-verification-pattern-analysis
1.0,63,Netlify,"7. Developer, Infra and Data platforms",http://docs.netlify.com/api,unknown,"[""unknown""]",unknown,unknown,"[""unknown""]",unknown,unknown,unknown,unknown,unknown,unknown,[],unknown,needs_verification,"[""missing_field_evidence"", ""quote_not_found"", ""Stage03 correction: Unchecked first-pass claim withheld from verified view. No independent Stage03 source judgment exists for this field; retain original as a research lead, not verified truth."", ""Stage03 verified-only view: unchecked claims explicitly unknown; see claim-verification.json and frozen first pass.""]",2026-09-16T17:22:44.202425+00:00,stage03-verification-pattern-analysis
1.0,64,Cloudflare,"7. Developer, Infra and Data platforms",http://developers.cloudflare.com/api,unknown,"[""oauth2"", ""bearer_token"", ""api_key""]",self_serve_free,unknown,"[""unknown""]",unknown,unknown,unknown,unknown,unknown,unknown,"[{""evidence_id"": ""human-report-064:auth_methods-1"", ""field"": ""auth_methods"", ""claim"": ""[\""oauth2\"", \""bearer_token\"", \""api_key\""]"", ""url"": ""https://developers.cloudflare.com/fundamentals/api/get-started/create-token/"", ""final_url"": ""https://developers.cloudflare.com/fundamentals/api/get-started/create-token/"", ""source_kind"": ""official"", ""retrieved_at"": """", ""content_sha256"": """", ""quote"": """", ""supports_claim"": ""yes""}, {""evidence_id"": ""human-report-064:auth_methods-2"", ""field"": ""auth_methods"", ""claim"": ""[\""oauth2\"", \""bearer_token\"", \""api_key\""]"", ""url"": ""https://developers.cloudflare.com/fundamentals/api/get-started/keys/"", ""final_url"": ""https://developers.cloudflare.com/fundamentals/api/get-started/keys/"", ""source_kind"": ""official"", ""retrieved_at"": """", ""content_sha256"": """", ""quote"": """", ""supports_claim"": ""yes""}, {""evidence_id"": ""human-report-064:auth_methods-3"", ""field"": ""auth_methods"", ""claim"": ""[\""oauth2\"", \""bearer_token\"", \""api_key\""]"", ""url"": ""https://developers.cloudflare.com/fundamentals/oauth/"", ""final_url"": ""https://developers.cloudflare.com/fundamentals/oauth/"", ""source_kind"": ""official"", ""retrieved_at"": """", ""content_sha256"": """", ""quote"": """", ""supports_claim"": ""yes""}, {""evidence_id"": ""human-report-064:access_model-1"", ""field"": ""access_model"", ""claim"": ""self_serve_free"", ""url"": ""https://developers.cloudflare.com/fundamentals/api/get-started/create-token/"", ""final_url"": ""https://developers.cloudflare.com/fundamentals/api/get-started/create-token/"", ""source_kind"": ""official"", ""retrieved_at"": """", ""content_sha256"": """", ""quote"": """", ""supports_claim"": ""yes""}, {""evidence_id"": ""human-report-064:access_model-2"", ""field"": ""access_model"", ""claim"": ""self_serve_free"", ""url"": ""https://developers.cloudflare.com/fundamentals/oauth/"", ""final_url"": ""https://developers.cloudflare.com/fundamentals/oauth/"", ""source_kind"": ""official"", ""retrieved_at"": """", ""content_sha256"": """", ""quote"": """", ""supports_claim"": ""yes""}]",medium,needs_verification,"[""missing_field_evidence"", ""quote_not_found"", ""Stage03 correction: Cloudflare documents three relevant authentication mechanisms. API Tokens are sent in the Authorization header using the Bearer scheme and are the recommended method for API access. Cloudflare also still supports the legacy Global API Key, though it is explicitly discouraged for new integrations. For third-party applications, Cloudflare supports OAuth 2.0 Authorization Code flows, including PKCE for public clients. Therefore the first-pass bearer-token-only classification was incomplete."", ""Stage03 correction: Cloudflare credentials are self-service. Users can create API Tokens directly from the Cloudflare dashboard, while authorized account roles can also create OAuth clients. Cloudflare's OAuth documentation explicitly lists availability on Free, Pro, Business, and Enterprise plans, establishing that developer authorization capabilities are available on the Free tier. Ordinary API-token creation does not require partner or sales approval. Account-level OAuth client creation does require an authorized account role, and administrators can restrict public OAuth application access, but this is a permissions constraint rather than a paid or partner gate."", ""Stage03 correction: Unchecked first-pass claim withheld from verified view. No independent Stage03 source judgment exists for this field; retain original as a research lead, not verified truth."", ""Stage03 verified-only view: unchecked claims explicitly unknown; see claim-verification.json and frozen first pass.""]",2026-09-16T17:22:41.914599+00:00,stage03-verification-pattern-analysis
1.0,65,Supabase,"7. Developer, Infra and Data platforms",http://supabase.com/docs,unknown,"[""unknown""]",unknown,unknown,"[""unknown""]",unknown,unknown,unknown,unknown,unknown,unknown,[],unknown,needs_verification,"[""missing_field_evidence"", ""quote_not_found"", ""raw_identity_mismatch"", ""Stage03 correction: Unchecked first-pass claim withheld from verified view. No independent Stage03 source judgment exists for this field; retain original as a research lead, not verified truth."", ""Stage03 verified-only view: unchecked claims explicitly unknown; see claim-verification.json and frozen first pass.""]",2026-09-16T17:23:06.401789+00:00,stage03-verification-pattern-analysis
1.0,66,Neo4j,"7. Developer, Infra and Data platforms",http://neo4j.com/docs/api,unknown,"[""unknown""]",unknown,unknown,"[""unknown""]",unknown,unknown,unknown,unknown,unknown,unknown,[],unknown,needs_verification,"[""missing_field_evidence"", ""quote_not_found"", ""Stage03 correction: Unchecked first-pass claim withheld from verified view. No independent Stage03 source judgment exists for this field; retain original as a research lead, not verified truth."", ""Stage03 correction: Unchecked first-pass claim withheld from verified view. No independent Stage03 source judgment exists for this field; retain original as a research lead, not verified truth."", ""Stage03 correction: Unchecked first-pass claim withheld from verified view. No independent Stage03 source judgment exists for this field; retain original as a research lead, not verified truth."", ""Stage03 correction: Unchecked first-pass claim withheld from verified view. No independent Stage03 source judgment exists for this field; retain original as a research lead, not verified truth."", ""Stage03 correction: Unchecked first-pass claim withheld from verified view. No independent Stage03 source judgment exists for this field; retain original as a research lead, not verified truth."", ""Stage03 verified-only view: unchecked claims explicitly unknown; see claim-verification.json and frozen first pass.""]",2026-09-16T17:22:58.104044+00:00,stage03-verification-pattern-analysis
1.0,67,Snowflake,"7. Developer, Infra and Data platforms",http://docs.snowflake.com/,unknown,"[""unknown""]",unknown,unknown,"[""unknown""]",unknown,unknown,unknown,unknown,unknown,unknown,[],unknown,needs_verification,"[""missing_field_evidence"", ""quote_not_found"", ""Stage03 correction: Unchecked first-pass claim withheld from verified view. No independent Stage03 source judgment exists for this field; retain original as a research lead, not verified truth."", ""Stage03 correction: Unchecked first-pass claim withheld from verified view. No independent Stage03 source judgment exists for this field; retain original as a research lead, not verified truth."", ""Stage03 correction: Unchecked first-pass claim withheld from verified view. No independent Stage03 source judgment exists for this field; retain original as a research lead, not verified truth."", ""Stage03 correction: Unchecked first-pass claim withheld from verified view. No independent Stage03 source judgment exists for this field; retain original as a research lead, not verified truth."", ""Stage03 correction: Unchecked first-pass claim withheld from verified view. No independent Stage03 source judgment exists for this field; retain original as a research lead, not verified truth."", ""Stage03 correction: Unchecked first-pass claim withheld from verified view. No independent Stage03 source judgment exists for this field; retain original as a research lead, not verified truth."", ""Stage03 verified-only view: unchecked claims explicitly unknown; see claim-verification.json and frozen first pass.""]",2026-09-16T17:23:01.586263+00:00,stage03-verification-pattern-analysis
1.0,68,MongoDB Atlas,"7. Developer, Infra and Data platforms",http://mongodb.com/docs/atlas/api,unknown,"[""unknown""]",unknown,unknown,"[""unknown""]",unknown,unknown,unknown,unknown,unknown,unknown,[],unknown,needs_verification,"[""missing_field_evidence"", ""quote_not_found"", ""Stage03 correction: Unchecked first-pass claim withheld from verified view. No independent Stage03 source judgment exists for this field; retain original as a research lead, not verified truth."", ""Stage03 correction: Unchecked first-pass claim withheld from verified view. No independent Stage03 source judgment exists for this field; retain original as a research lead, not verified truth."", ""Stage03 correction: Unchecked first-pass claim withheld from verified view. No independent Stage03 source judgment exists for this field; retain original as a research lead, not verified truth."", ""Stage03 correction: Unchecked first-pass claim withheld from verified view. No independent Stage03 source judgment exists for this field; retain original as a research lead, not verified truth."", ""Stage03 correction: Unchecked first-pass claim withheld from verified view. No independent Stage03 source judgment exists for this field; retain original as a research lead, not verified truth."", ""Stage03 verified-only view: unchecked claims explicitly unknown; see claim-verification.json and frozen first pass.""]",2026-09-16T17:23:13.584184+00:00,stage03-verification-pattern-analysis
1.0,69,Datadog,"7. Developer, Infra and Data platforms",http://docs.datadoghq.com/api,unknown,"[""unknown""]",unknown,yes,"[""rest""]",unknown,unknown,unknown,unknown,unknown,unknown,"[{""evidence_id"": ""human-report-069:api_available-1"", ""field"": ""api_available"", ""claim"": ""yes"", ""url"": ""https://docs.datadoghq.com/api/latest/authentication/"", ""final_url"": ""https://docs.datadoghq.com/api/latest/authentication/"", ""source_kind"": ""official"", ""retrieved_at"": """", ""content_sha256"": """", ""quote"": """", ""supports_claim"": ""yes""}, {""evidence_id"": ""human-report-069:api_available-2"", ""field"": ""api_available"", ""claim"": ""yes"", ""url"": ""https://docs.datadoghq.com/api/latest/authn-mappings/"", ""final_url"": ""https://docs.datadoghq.com/api/latest/authn-mappings/"", ""source_kind"": ""official"", ""retrieved_at"": """", ""content_sha256"": """", ""quote"": """", ""supports_claim"": ""yes""}, {""evidence_id"": ""human-report-069:api_types-1"", ""field"": ""api_types"", ""claim"": ""[\""rest\""]"", ""url"": ""https://docs.datadoghq.com/api/latest/authentication/"", ""final_url"": ""https://docs.datadoghq.com/api/latest/authentication/"", ""source_kind"": ""official"", ""retrieved_at"": """", ""content_sha256"": """", ""quote"": """", ""supports_claim"": ""yes""}, {""evidence_id"": ""human-report-069:api_types-2"", ""field"": ""api_types"", ""claim"": ""[\""rest\""]"", ""url"": ""https://docs.datadoghq.com/api/latest/authn-mappings/"", ""final_url"": ""https://docs.datadoghq.com/api/latest/authn-mappings/"", ""source_kind"": ""official"", ""retrieved_at"": """", ""content_sha256"": """", ""quote"": """", ""supports_claim"": ""yes""}]",medium,needs_verification,"[""missing_field_evidence"", ""quote_not_found"", ""raw_identity_mismatch"", ""Stage03 correction: Datadog explicitly exposes an inbound developer API. The authentication documentation states that all Datadog API requests must be authenticated and distinguishes API keys for write access from application keys for read access. The API reference documents concrete programmatic endpoints, including GET, POST, PATCH, and DELETE operations under /api/v1 and /api/v2. This clearly establishes a developer-facing API for programmatic integration."", ""Stage03 correction: Datadog documents resource-oriented HTTP endpoints using standard HTTP verbs such as GET, POST, PATCH, and DELETE, with versioned paths including /api/v1 and /api/v2. The AuthN Mappings reference shows CRUD-style operations on resource URLs across Datadog regions. This supports classifying the API as REST. No additional protocol is established by the inspected sources."", ""Stage03 verified-only view: unchecked claims explicitly unknown; see claim-verification.json and frozen first pass.""]",2026-09-16T17:23:12.458160+00:00,stage03-verification-pattern-analysis
1.0,70,Sentry,"7. Developer, Infra and Data platforms",http://docs.sentry.io/api,unknown,"[""unknown""]",unknown,unknown,"[""unknown""]",unknown,unknown,unknown,unknown,unknown,unknown,[],unknown,needs_verification,"[""missing_field_evidence"", ""negative_without_explicit_evidence"", ""quote_not_found"", ""Stage03 correction: Unchecked first-pass claim withheld from verified view. No independent Stage03 source judgment exists for this field; retain original as a research lead, not verified truth."", ""Stage03 correction: Unchecked first-pass claim withheld from verified view. No independent Stage03 source judgment exists for this field; retain original as a research lead, not verified truth."", ""Stage03 verified-only view: unchecked claims explicitly unknown; see claim-verification.json and frozen first pass.""]",2026-09-16T17:23:19.979472+00:00,stage03-verification-pattern-analysis
1.0,71,Notion,8. Productivity and Project Management,http://developers.notion.com/,unknown,"[""oauth2"", ""bearer_token""]",unknown,unknown,"[""unknown""]",unknown,unknown,unknown,unknown,workspace_content_sharing_and_permission_requirements,unknown,"[{""evidence_id"": ""human-report-071:auth_methods-1"", ""field"": ""auth_methods"", ""claim"": ""[\""oauth2\"", \""bearer_token\""]"", ""url"": ""https://developers.notion.com/guides/get-started/authorization"", ""final_url"": ""https://developers.notion.com/guides/get-started/authorization"", ""source_kind"": ""official"", ""retrieved_at"": """", ""content_sha256"": """", ""quote"": """", ""supports_claim"": ""yes""}, {""evidence_id"": ""human-report-071:auth_methods-2"", ""field"": ""auth_methods"", ""claim"": ""[\""oauth2\"", \""bearer_token\""]"", ""url"": ""https://developers.notion.com/guides/mcp/overview"", ""final_url"": ""https://developers.notion.com/guides/mcp/overview"", ""source_kind"": ""official"", ""retrieved_at"": """", ""content_sha256"": """", ""quote"": """", ""supports_claim"": ""yes""}, {""evidence_id"": ""human-report-071:primary_blocker-1"", ""field"": ""primary_blocker"", ""claim"": ""workspace_content_sharing_and_permission_requirements"", ""url"": ""https://developers.notion.com/guides/get-started/authorization"", ""final_url"": ""https://developers.notion.com/guides/get-started/authorization"", ""source_kind"": ""official"", ""retrieved_at"": """", ""content_sha256"": """", ""quote"": """", ""supports_claim"": ""yes""}, {""evidence_id"": ""human-report-071:primary_blocker-2"", ""field"": ""primary_blocker"", ""claim"": ""workspace_content_sharing_and_permission_requirements"", ""url"": ""https://developers.notion.com/guides/mcp/overview"", ""final_url"": ""https://developers.notion.com/guides/mcp/overview"", ""source_kind"": ""official"", ""retrieved_at"": """", ""content_sha256"": """", ""quote"": """", ""supports_claim"": ""yes""}]",medium,needs_verification,"[""missing_field_evidence"", ""quote_not_found"", ""Stage03 correction: Notion integration access is conditioned by workspace permissions and explicit content authorization. Internal connections must be created by a workspace owner, and pages must be manually shared with the connection before API calls can access them; otherwise requests fail. Public connections use OAuth and users select the pages/databases they want to share, but the page picker only exposes resources for which the user has full access. MCP access is likewise user-authorized through OAuth and can be controlled by workspace or organization administrators. The practical blocker is therefore permission and content-sharing scope, not a universal pricing or sales gate."", ""Stage03 correction: Unchecked first-pass claim withheld from verified view. No independent Stage03 source judgment exists for this field; retain original as a research lead, not verified truth."", ""Stage03 verified-only view: unchecked claims explicitly unknown; see claim-verification.json and frozen first pass.""]",2026-09-16T17:23:34.670512+00:00,stage03-verification-pattern-analysis
1.0,72,Airtable,8. Productivity and Project Management,http://airtable.com/developers,unknown,"[""unknown""]",unknown,unknown,"[""unknown""]",unknown,unknown,unknown,unknown,unknown,unknown,[],unknown,needs_verification,"[""missing_field_evidence"", ""quote_not_found"", ""Stage03 correction: Unchecked first-pass claim withheld from verified view. No independent Stage03 source judgment exists for this field; retain original as a research lead, not verified truth."", ""Stage03 correction: Unchecked first-pass claim withheld from verified view. No independent Stage03 source judgment exists for this field; retain original as a research lead, not verified truth."", ""Stage03 correction: Unchecked first-pass claim withheld from verified view. No independent Stage03 source judgment exists for this field; retain original as a research lead, not verified truth."", ""Stage03 correction: Unchecked first-pass claim withheld from verified view. No independent Stage03 source judgment exists for this field; retain original as a research lead, not verified truth."", ""Stage03 correction: Unchecked first-pass claim withheld from verified view. No independent Stage03 source judgment exists for this field; retain original as a research lead, not verified truth."", ""Stage03 verified-only view: unchecked claims explicitly unknown; see claim-verification.json and frozen first pass.""]",2026-09-16T17:23:33.788968+00:00,stage03-verification-pattern-analysis
1.0,73,Linear,8. Productivity and Project Management,developers.linear.app,unknown,"[""unknown""]",unknown,unknown,"[""unknown""]",unknown,unknown,unknown,unknown,unknown,unknown,[],unknown,needs_verification,"[""missing_field_evidence"", ""quote_not_found"", ""raw_identity_mismatch"", ""Stage03 correction: Unchecked first-pass claim withheld from verified view. No independent Stage03 source judgment exists for this field; retain original as a research lead, not verified truth."", ""Stage03 verified-only view: unchecked claims explicitly unknown; see claim-verification.json and frozen first pass.""]",2026-09-16T17:23:42.810880+00:00,stage03-verification-pattern-analysis
1.0,74,Jira,8. Productivity and Project Management,http://developer.atlassian.com/,unknown,"[""unknown""]",unknown,unknown,"[""unknown""]",unknown,unknown,unknown,unknown,unknown,unknown,[],unknown,needs_verification,"[""missing_field_evidence"", ""mixed_unknown_enum"", ""quote_not_found"", ""Stage03 correction: Unchecked first-pass claim withheld from verified view. No independent Stage03 source judgment exists for this field; retain original as a research lead, not verified truth."", ""Stage03 correction: Unchecked first-pass claim withheld from verified view. No independent Stage03 source judgment exists for this field; retain original as a research lead, not verified truth."", ""Stage03 correction: Unchecked first-pass claim withheld from verified view. No independent Stage03 source judgment exists for this field; retain original as a research lead, not verified truth."", ""Stage03 correction: Unchecked first-pass claim withheld from verified view. No independent Stage03 source judgment exists for this field; retain original as a research lead, not verified truth."", ""Stage03 correction: Unchecked first-pass claim withheld from verified view. No independent Stage03 source judgment exists for this field; retain original as a research lead, not verified truth."", ""Stage03 correction: Unchecked first-pass claim withheld from verified view. No independent Stage03 source judgment exists for this field; retain original as a research lead, not verified truth."", ""Stage03 verified-only view: unchecked claims explicitly unknown; see claim-verification.json and frozen first pass.""]",2026-09-16T17:23:56.456305+00:00,stage03-verification-pattern-analysis
1.0,75,Asana,8. Productivity and Project Management,http://developers.asana.com/,unknown,"[""unknown""]",unknown,unknown,"[""unknown""]",unknown,unknown,unknown,unknown,unknown,unknown,[],unknown,needs_verification,"[""missing_field_evidence"", ""mixed_unknown_enum"", ""quote_not_found"", ""Stage03 correction: Unchecked first-pass claim withheld from verified view. No independent Stage03 source judgment exists for this field; retain original as a research lead, not verified truth."", ""Stage03 correction: Unchecked first-pass claim withheld from verified view. No independent Stage03 source judgment exists for this field; retain original as a research lead, not verified truth."", ""Stage03 correction: Unchecked first-pass claim withheld from verified view. No independent Stage03 source judgment exists for this field; retain original as a research lead, not verified truth."", ""Stage03 correction: Unchecked first-pass claim withheld from verified view. No independent Stage03 source judgment exists for this field; retain original as a research lead, not verified truth."", ""Stage03 verified-only view: unchecked claims explicitly unknown; see claim-verification.json and frozen first pass.""]",2026-09-16T17:23:53.104808+00:00,stage03-verification-pattern-analysis
1.0,76,Monday.com,8. Productivity and Project Management,http://developer.monday.com/,unknown,"[""unknown""]",unknown,unknown,"[""unknown""]",unknown,unknown,unknown,unknown,unknown,unknown,[],unknown,needs_verification,"[""missing_field_evidence"", ""quote_not_found"", ""Stage03 correction: Unchecked first-pass claim withheld from verified view. No independent Stage03 source judgment exists for this field; retain original as a research lead, not verified truth."", ""Stage03 correction: Unchecked first-pass claim withheld from verified view. No independent Stage03 source judgment exists for this field; retain original as a research lead, not verified truth."", ""Stage03 correction: Unchecked first-pass claim withheld from verified view. No independent Stage03 source judgment exists for this field; retain original as a research lead, not verified truth."", ""Stage03 correction: Unchecked first-pass claim withheld from verified view. No independent Stage03 source judgment exists for this field; retain original as a research lead, not verified truth."", ""Stage03 correction: Unchecked first-pass claim withheld from verified view. No independent Stage03 source judgment exists for this field; retain original as a research lead, not verified truth."", ""Stage03 correction: Unchecked first-pass claim withheld from verified view. No independent Stage03 source judgment exists for this field; retain original as a research lead, not verified truth."", ""Stage03 correction: Unchecked first-pass claim withheld from verified view. No independent Stage03 source judgment exists for this field; retain original as a research lead, not verified truth."", ""Stage03 verified-only view: unchecked claims explicitly unknown; see claim-verification.json and frozen first pass.""]",2026-09-16T17:24:06.736714+00:00,stage03-verification-pattern-analysis
1.0,77,ClickUp,8. Productivity and Project Management,http://clickup.com/api,unknown,"[""unknown""]",unknown,unknown,"[""unknown""]",unknown,unknown,unknown,unknown,unknown,unknown,[],unknown,needs_verification,"[""missing_field_evidence"", ""mixed_unknown_enum"", ""quote_not_found"", ""Stage03 correction: Unchecked first-pass claim withheld from verified view. No independent Stage03 source judgment exists for this field; retain original as a research lead, not verified truth."", ""Stage03 correction: Unchecked first-pass claim withheld from verified view. No independent Stage03 source judgment exists for this field; retain original as a research lead, not verified truth."", ""Stage03 correction: Unchecked first-pass claim withheld from verified view. No independent Stage03 source judgment exists for this field; retain original as a research lead, not verified truth."", ""Stage03 correction: Unchecked first-pass claim withheld from verified view. No independent Stage03 source judgment exists for this field; retain original as a research lead, not verified truth."", ""Stage03 correction: Unchecked first-pass claim withheld from verified view. No independent Stage03 source judgment exists for this field; retain original as a research lead, not verified truth."", ""Stage03 verified-only view: unchecked claims explicitly unknown; see claim-verification.json and frozen first pass.""]",2026-09-16T17:24:12.322894+00:00,stage03-verification-pattern-analysis
1.0,78,Coda,8. Productivity and Project Management,http://coda.io/developers,unknown,"[""unknown""]",unknown,unknown,"[""unknown""]",unknown,unknown,unknown,unknown,unknown,unknown,[],unknown,needs_verification,"[""missing_field_evidence"", ""no_usable_official_source"", ""nonofficial_critical_evidence"", ""quote_not_found"", ""Stage03 correction: Unchecked first-pass claim withheld from verified view. No independent Stage03 source judgment exists for this field; retain original as a research lead, not verified truth."", ""Stage03 correction: Unchecked first-pass claim withheld from verified view. No independent Stage03 source judgment exists for this field; retain original as a research lead, not verified truth."", ""Stage03 correction: Unchecked first-pass claim withheld from verified view. No independent Stage03 source judgment exists for this field; retain original as a research lead, not verified truth."", ""Stage03 verified-only view: unchecked claims explicitly unknown; see claim-verification.json and frozen first pass.""]",2026-09-16T17:24:19.822791+00:00,stage03-verification-pattern-analysis
1.0,79,Smartsheet,8. Productivity and Project Management,http://smartsheet.com/developers,unknown,"[""unknown""]",unknown,unknown,"[""unknown""]",unknown,unknown,unknown,unknown,unknown,unknown,[],unknown,needs_verification,"[""missing_field_evidence"", ""quote_not_found"", ""Stage03 correction: Unchecked first-pass claim withheld from verified view. No independent Stage03 source judgment exists for this field; retain original as a research lead, not verified truth."", ""Stage03 correction: Unchecked first-pass claim withheld from verified view. No independent Stage03 source judgment exists for this field; retain original as a research lead, not verified truth."", ""Stage03 correction: Unchecked first-pass claim withheld from verified view. No independent Stage03 source judgment exists for this field; retain original as a research lead, not verified truth."", ""Stage03 verified-only view: unchecked claims explicitly unknown; see claim-verification.json and frozen first pass.""]",2026-09-16T17:24:24.606805+00:00,stage03-verification-pattern-analysis
